# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Myrvoll barnehage AS", "Myrvoll barnehage AS", "2000320"
"Ormerudveien Familiebarnehage Avd Nøtteliten", "Ormerudvn Familiebarnehage avd Nøtteliten Grethe Brekke", "1020676"
"Sætreskogen barnehage", "Oppegård kommune", "1012768"
"Trolldalen barnehage Avd Trollåsen", "Oppegård kommune", "1016199"
"Trolldalen barnehage Avd Vassbonn", "Oppegård kommune", "1012770"
"Tømteveien barnehage", "Oppegård kommune", "1012774"
"Veltoppen barnehage", "Oppegård kommune", "1019586"
"Vestliveien barnehage", "Oppegård kommune", "1015992"
"Vestre Greverud barnehage Avd Flåtestadveien", "Oppegård kommune", "1012772"
"Vestre Greverud barnehage Avd Toppenhaug", "Oppegård kommune", "1025484"
"Ødegården barnehage", "Oppegård kommune", "1012769"
