# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Askeladden barnehage Sa", "Askeladden barnehage Sa", "1019638"
"Birkebeineren Friluftsbarnehage Sa", "Birkebeineren Friluftsbarnehage Sa", "1020514"
"Borgersen Familiebarnehage", "Borgersen Familiebarnehage", "1020131"
"Buvollen barnehage", "Lillehammer kommune", "1012784"
"Engesvea Fus barnehage AS", "Engesvea Fus barnehage AS", "1021602"
"Fagstadlia Fus barnehage Avd Sigrid Undsets Veg", "Fagstadlia Fus barnehage AS", "1019750"
"Fagstadlia Fus barnehage Avd Kringsjåvegen", "Fagstadlia Fus barnehage AS", "1021239"
"Hagehaugen barnehage Sa", "Hagehaugen barnehage Sa", "1019774"
"Hammermo Fus barnehage AS", "Hammermo Fus barnehage AS", "1021741"
"Hestehoven barnehage Sa", "Hestehoven barnehage Sa", "1019694"
"Holmejordet barnehage", "Lillehammer kommune", "1017601"
"Hågåvegen Familiebarnehage", "Granittlia Familiebarnehage Line Ingrid Lunn", "1021432"
"Jørstadmoen barnehage", "Lillehammer kommune", "1017745"
"Lillehammer barnehage", "Lillehammer kommune", "1025362"
"Lillehammer Idrettsbarnehage AS", "Lillehammer Idrettsbarnehage AS", "1022191"
"Lundgaardsløkka barnehage AS", "Lundgaardsløkka barnehage AS", "1021769"
"Norbana barnehage", "Lillehammer kommune", "1015450"
"Nybu barnehage", "Nybu barnehage", "1020079"
"Ringelihorn Steinerbarnehage", "Stiftelsen Ringelihorn Steiner- barnehage på Lillehammer", "1020300"
"Ro barnehage Sa", "Ro barnehage Sa", "1019995"
"Røyslimoen barnehage", "Lillehammer kommune", "1012787"
"Saksheim Naturbarnehage", "Lillehammer kommune", "1012785"
"Skårsetlia Naturbarnehage", "Lillehammer kommune", "1025331"
"Smestad Studentbarnehage", "Studentsamskipnaden i Innlandet", "1015499"
"Steinrøysa barnehage", "Stiftelsen Steinrøysa barnehage", "1020132"
"Suttestad barnehage", "Disheim AS", "1021079"
"Sykehusbarnehagen i Lillehammer", "Lillehammer kommune", "1016673"
"Vingar barnehage", "Lillehammer kommune", "1016020"
"Vingrom barnehage", "Lillehammer kommune", "1012786"
"Øversveen barnehage", "Lillehammer kommune", "1012783"
