# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Cefo Products AS", "Cefo Products AS", "1026594"
"Gangsåstoppen Barnehager Avd Knerten", "Harstad kommune / Hársttáid Suohkan", "1016151"
"Gangsåstoppen Barnehager Avd Åkervika", "Harstad kommune / Hársttáid Suohkan", "1018497"
"Harstadåsen Barnehager Avd Brattbakken", "Harstad kommune / Hársttáid Suohkan", "1013879"
"Solgløtt barnehage", "Ola Gjermund Berg", "1021285"
