# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Bergsengveien Familiebarnehage AS", "Bergsengveien Familiebarnehage AS", "1022437"
"Bjarkøy barnehage", "Harstad kommune / Hársttáid Suohkan", "1013694"
"Fagerlia Familiebarnehage AS", "Fagerlia Familiebarnehage AS", "1022211"
"Furuberget Fus Aktivitetsbarnehage AS", "Furuberget Fus Aktivitetsbarnehage AS", "2000160"
"Gangsåstoppen Barnehager Avd Byggeklossen", "Harstad kommune / Hársttáid Suohkan", "1017876"
"Heggen Barnehager Avd Utsikten", "Harstad kommune / Hársttáid Suohkan", "1026101"
"Heggen Barnehager Avd Sletta", "Harstad kommune / Hársttáid Suohkan", "1016625"
"Heggen Barnehager Avd Blåbærdalen", "Harstad kommune / Hársttáid Suohkan", "1017074"
"Heggen Barnehager Avd Gullhaugen", "Harstad kommune / Hársttáid Suohkan", "1025489"
"Kanebo barnehage Sa", "Kanebo barnehage Sa", "2000563"
"Kasfjord Montessoribarnehage", "Elgen Factory AS", "1021266"
"Læringsverkstedet barnehage Avd Bygdestua", "Læringsverkstedet AS", "1019961"
"Mølnholtet Familiebarnehage", "Mølnholtet Familiebarnehage", "1022216"
"Nordhusan Barnehager Avd Hagebyen", "Harstad kommune / Hársttáid Suohkan", "1016620"
"Nordhusan Barnehager Avd Barnely", "Harstad kommune / Hársttáid Suohkan", "1016621"
"Nordhusan Barnehager Avd Froskedammen", "Harstad kommune / Hársttáid Suohkan", "1018293"
"Småtroll Harstad AS", "Småtroll Harstad AS", "1026038"
"Solgløtt barnehage", "Ola Gjermund Berg", "1021285"
"Sørhusan Barnehager Avd Sørvik", "Harstad kommune / Hársttáid Suohkan", "1016627"
"Sørhusan Barnehager Avd Medkila", "Harstad kommune / Hársttáid Suohkan", "1016628"
"Sørhusan Barnehager Avd Fauskevåg", "Harstad kommune / Hársttáid Suohkan", "1018500"
"Sørhusan Barnehager Avd Breivika", "Harstad kommune / Hársttáid Suohkan", "1025383"
