# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Akebakken barnehage Sa", "Akebakken barnehage Sa", "1020431"
"Bakkeli barnehage Sa", "Bakkeli barnehage Sa", "1021228"
"Borgestad barnehage Sa", "Borgestad barnehage Sa", "1020030"
"Dambråtan barnehage", "Lier kommune", "1012623"
"Espira Eikenga barnehage", "Espira Eikenga AS", "1020186"
"Foss barnehage", "Ulna AS", "1016644"
"Gunnersbråtan barnehage", "Gunnersbråtan barnehage Sa", "1020224"
"Hasselbakken Fus barnehage AS", "Hasselbakken Fus barnehage AS", "1021657"
"Heia Fus barnehage AS Avd Sylling", "Heia Fus barnehage AS", "1026234"
"Heia Fus barnehage AS Avd Lierskogen", "Heia Fus barnehage AS", "1021175"
"Helgerud Barnegård AS", "Helgerud Barnegård AS", "1021387"
"Hennum Familiebarnehage Mona Maribo", "Hennum Familiebarnehage Mona Maribo", "1020677"
"Hennummarka barnehage", "Lier kommune", "1016027"
"Jordbærkollen barnehage Sa", "Jordbærkollen barnehage Sa", "1021639"
"Knabben AS", "Knabben AS", "1022335"
"Lier Natur og Landbruks barnehage Sa", "Lier Natur og Landbruks barnehage Sa", "1020848"
"Linnesstranda barnehage", "Lier kommune", "1012624"
"Merikroken barnehage Sa", "Merikroken barnehage Sa", "1019514"
"Mikkel Rev Marion Garofalo Andersen", "Mikkel Rev Marion Garofalo Andersen", "1020417"
"Nedre Stabæk barnehage AS", "Nedre Stabæk barnehage AS", "1021335"
"Noahs Ark Miljøbarnehage AS", "Noahs Ark Miljøbarnehage AS", "1021615"
"Nøste barnehage Sa", "Nøste barnehage Sa", "1020437"
"Plutten Familiebarnehage Da", "Plutten Familiebarnehage Da", "2000598"
"Regnbuen barnehage", "Regnbuen barnehage", "1019702"
"Sprellopp Linnesbakken barnehage", "Linnesbakken barnehage AS", "1022153"
"Tranby Andelsbarnehage", "Tranby barnehage Sa", "1020752"
"Utsikten barnehage Sa", "Utsikten barnehage Sa", "1021214"
"Veslefrikk Fus barnehage AS", "Veslefrikk Fus barnehage AS", "1021436"
