# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Bjørnsgård barnehage", "Bjørnsgård barnehage Sa", "1020722"
"Bonderudbakken Gårdsbarnehage AS", "Bonderudbakken Gårdsbarnehage AS", "1021686"
"Eventyråsen barnehage AS", "Eventyråsen barnehage AS", "1021562"
"Fredsvoll barnehage Sa", "Fredsvoll barnehage Sa", "1019876"
"Hoffsvangen barnehage", "Østre Toten kommune", "1017336"
"Kapp barnehage", "Østre Toten kommune", "1017961"
"Kolbu barnehage", "Østre Toten kommune", "1014140"
"Lena Fus barnehage AS", "Lena Fus barnehage AS", "1022366"
"Nordli barnehage", "Østre Toten kommune", "1017959"
"Nye Bonderudbakken Gårdsbarnehage AS", "Nye Bonderudbakken Gårdsbarnehage AS", "2000655"
"Oliviabakken barnehage", "Østre Toten kommune", "1017960"
"Steinerbarnehagen Lena", "Steinerbarnehagen", "1019793"
"Toten Montessoribarnehage AS", "Toten Montessoribarnehage AS", "2000585"
"Vilberg barnehage", "Østre Toten kommune", "1017962"
